ㄊㄠ tāo ⠋⠩⠄ wl tao1 f%'
ㄊㄠˇ tǎo ⠋⠩⠈ wl3 tao3 f%`
ㄊㄠˊ táo ⠋⠩⠂ wl6 tao2 f%1
ㄊㄠˋ tào ⠋⠩⠐ wl4 tao4 f%"
ㄊㄡ tōu ⠋⠷⠄ w. tou1 f('
ㄊㄡˇ tǒu ⠋⠷⠈ w.3 tou3 f(`
ㄊㄡˊ tóu ⠋⠷⠂ w.6 tou2 f(1
ㄊㄡˋ tòu ⠋⠷⠐ w.4 tou4 f("
ㄊㄢ tān ⠋⠧⠄ w0 tan1 fv'
ㄊㄢˇ tǎn ⠋⠧⠈ w03 tan3 fv`
ㄊㄢˊ tán ⠋⠧⠂ w06 tan2 fv1
ㄊㄢˋ tàn ⠋⠧⠐ w04 tan4 fv"
ㄊㄤ tāng ⠋⠭⠄ w; tang1 fx'
ㄊㄤˇ tǎng ⠋⠭⠈ w;3 tang3 fx`
ㄊㄤˊ táng ⠋⠭⠂ w;6 tang2 fx1
ㄊㄤˋ tàng ⠋⠭⠐ w;4 tang4 fx"
ㄊㄥ tēng ⠋⠵⠄ w/ teng1 fz'
ㄊㄥˇ těng ⠋⠵⠈ w/3 teng3 fz`
ㄊㄥˊ téng ⠋⠵⠂ w/6 teng2 fz1
ㄊㄥˋ tèng ⠋⠵⠐ w/4 teng4 fz"
ㄊㄧ tī ⠋⠡⠄ wu ti1 f*'
ㄊㄧˇ tǐ ⠋⠡⠈ wu3 ti3 f*`
ㄊㄧˊ tí ⠋⠡⠂ wu6 ti2 f*1
ㄊㄧˋ tì ⠋⠡⠐ wu4 ti4 f*"
ㄊㄧㄝ tiē ⠋⠬⠄ wu, tie1 f+'
ㄊㄧㄝˇ tiě ⠋⠬⠈ wu,3 tie3 f+`
ㄊㄧㄝˊ tié ⠋⠬⠂ wu,6 tie2 f+1
ㄊㄧㄝˋ tiè ⠋⠬⠐ wu,4 tie4 f+"
ㄊㄧㄠ tiāo ⠋⠪⠄ wul tiao1 f['
ㄊㄧㄠˇ tiǎo ⠋⠪⠈ wul3 tiao3 f[`
ㄊㄧㄠˊ tiáo ⠋⠪⠂ wul6 tiao2 f[1
ㄊㄧㄠˋ tiào ⠋⠪⠐ wul4 tiao4 f["
ㄊㄧㄢ tiān ⠋⠞⠄ wu0 tian1 ft'
ㄊㄧㄢˇ tiǎn ⠋⠞⠈ wu03 tian3 ft`
ㄊㄧㄢˊ tián ⠋⠞⠂ wu06 tian2 ft1
ㄊㄧㄢˋ tiàn ⠋⠞⠐ wu04 tian4 ft"
ㄊㄧㄥ tīng ⠋⠽⠄ wu/ ting1 fy'
ㄊㄧㄥˇ tǐng ⠋⠽⠈ wu/3 ting3 fy`
ㄊㄧㄥˊ tíng ⠋⠽⠂ wu/6 ting2 fy1
ㄊㄧㄥˋ tìng ⠋⠽⠐ wu/4 ting4 fy"
ㄊㄨ tū ⠋⠌⠄ wj tu1 f/'
ㄊㄨˇ tǔ ⠋⠌⠈ wj3 tu3 f/`
ㄊㄨˊ tú ⠋⠌⠂ wj6 tu2 f/1
ㄊㄨˋ tù ⠋⠌⠐ wj4 tu4 f/"
ㄊㄨㄛ tuō ⠋⠒⠄ wji tuo1 f3'
ㄊㄨㄛˇ tuǒ ⠋⠒⠈ wji3 tuo3 f3`
ㄊㄨㄛˊ tuó ⠋⠒⠂ wji6 tuo2 f31
ㄊㄨㄛˋ tuò ⠋⠒⠐ wji4 tuo4 f3"
ㄊㄨㄟ tuī ⠋⠫⠄ wjo tui1 f$'
ㄊㄨㄟˇ tuǐ ⠋⠫⠈ wjo3 tui3 f$`
ㄊㄨㄟˊ tuí ⠋⠫⠂ wjo6 tui2 f$1
ㄊㄨㄟˋ tuì ⠋⠫⠐ wjo4 tui4 f$"
ㄊㄨㄢ tuān ⠋⠻⠄ wj0 tuan1 f]'
ㄊㄨㄢˇ tuǎn ⠋⠻⠈ wj03 tuan3 f]`
ㄊㄨㄢˊ tuán ⠋⠻⠂ wj06 tuan2 f]1
ㄊㄨㄢˋ tuàn ⠋⠻⠐ wj04 tuan4 f]"
ㄊㄨㄣ tūn ⠋⠿⠄ wjp tun1 f='
ㄊㄨㄣˇ tǔn ⠋⠿⠈ wjp3 tun3 f=`
ㄊㄨㄣˊ tún ⠋⠿⠂ wjp6 tun2 f=1
ㄊㄨㄣˋ tùn ⠋⠿⠐ wjp4 tun4 f="
ㄊㄨㄥ tōng ⠋⠯⠄ wj/ tong1 f&'
ㄊㄨㄥˇ tǒng ⠋⠯⠈ wj/3 tong3 f&`
ㄊㄨㄥˊ tóng ⠋⠯⠂ wj/6 tong2 f&1
ㄊㄨㄥˋ tòng ⠋⠯⠐ wj/4 tong4 f&"
ㄋㄚ nā ⠝⠜⠄ s8 na1 n>'
ㄋㄚˇ nǎ ⠝⠜⠈ s83 na3 n>`
ㄋㄚˊ ná ⠝⠜⠂ s86 na2 n>1
ㄋㄚˋ nà ⠝⠜⠐ s84 na4 n>"
ㄋㄜ nē ⠝⠮⠄ sk ne1 n!'
ㄋㄜˇ ně ⠝⠮⠈ sk3 ne3 n!`
ㄋㄜˊ né ⠝⠮⠂ sk6 ne2 n!1
ㄋㄜˋ nè ⠝⠮⠐ sk4 ne4 n!"
ㄋㄞ nāi ⠝⠺⠄ s9 nai1 nw'
ㄋㄞˇ nǎi ⠝⠺⠈ s93 nai3 nw`
ㄋㄞˊ nái ⠝⠺⠂ s96 nai2 nw1
ㄋㄞˋ nài ⠝⠺⠐ s94 nai4 nw"
ㄋㄟ nēi ⠝⠴⠄ so nei1 n0'
ㄋㄟˇ něi ⠝⠴⠈ so3 nei3 n0`
ㄋㄟˊ néi ⠝⠴⠂ so6 nei2 n01
ㄋㄟˋ nèi ⠝⠴⠐ so4 nei4 n0"
ㄋㄠ nāo ⠝⠩⠄ sl nao1 n%'
ㄋㄠˇ nǎo ⠝⠩⠈ sl3 nao3 n%`
ㄋㄠˊ náo ⠝⠩⠂ sl6 nao2 n%1
ㄋㄠˋ nào ⠝⠩⠐ sl4 nao4 n%"
ㄋㄡ nōu ⠝⠷⠄ s. nou1 n('
ㄋㄡˇ nǒu ⠝⠷⠈ s.3 nou3 n(`
ㄋㄡˊ nóu ⠝⠷⠂ s.6 nou2 n(1
ㄋㄡˋ nòu ⠝⠷⠐ s.4 nou4 n("
ㄋㄢ nān ⠝⠧⠄ s0 nan1 nv'
ㄋㄢˇ nǎn ⠝⠧⠈ s03 nan3 nv`
ㄋㄢˊ nán ⠝⠧⠂ s06 nan2 nv1
ㄋㄢˋ nàn ⠝⠧⠐ s04 nan4 nv"
ㄋㄣ nēn ⠝⠥⠄ sp nen1 nu'
ㄋㄣˇ něn ⠝⠥⠈ sp3 nen3 nu`
ㄋㄣˊ nén ⠝⠥⠂ sp6 nen2 nu1
ㄋㄣˋ nèn ⠝⠥⠐ sp4 nen4 nu"
ㄋㄤ nāng ⠝⠭⠄ s; nang1 nx'
ㄋㄤˇ nǎng ⠝⠭⠈ s;3 nang3 nx`
ㄋㄤˊ náng ⠝⠭⠂ s;6 nang2 nx1
ㄋㄤˋ nàng ⠝⠭⠐ s;4 nang4 nx"
ㄋㄥ nēng ⠝⠵⠄ s/ neng1 nz'
ㄋㄥˇ něng ⠝⠵⠈ s/3 neng3 nz`
ㄋㄥˊ néng ⠝⠵⠂ s/6 neng2 nz1
ㄋㄥˋ nèng ⠝⠵⠐ s/4 neng4 nz"
ㄋㄧ nī ⠝⠡⠄ su ni1 n*'
ㄋㄧˇ nǐ ⠝⠡⠈ su3 ni3 n*`
ㄋㄧˊ ní ⠝⠡⠂ su6 ni2 n*1
ㄋㄧˋ nì ⠝⠡⠐ su4 ni4 n*"
ㄋㄧㄚ niā ⠝⠾⠄ su8 nia1 n)'
ㄋㄧㄚˇ niǎ ⠝⠾⠈ su83 nia3 n)`
ㄋㄧㄚˊ niá ⠝⠾⠂ su86 nia2 n)1
ㄋㄧㄚˋ nià ⠝⠾⠐ su84 nia4 n)"
ㄋㄧㄝ niē ⠝⠬⠄ su, nie1 n+'
ㄋㄧㄝˇ niě ⠝⠬⠈ su,3 nie3 n+`
ㄋㄧㄝˊ nié ⠝⠬⠂ su,6 nie2 n+1
ㄋㄧㄝˋ niè ⠝⠬⠐ su,4 nie4 n+"
ㄋㄧㄠ niāo ⠝⠪⠄ sul niao1 n['
ㄋㄧㄠˇ niǎo ⠝⠪⠈ sul3 niao3 n[`
ㄋㄧㄠˊ niáo ⠝⠪⠂ sul6 niao2 n[1
ㄋㄧㄠˋ niào ⠝⠪⠐ sul4 niao4 n["
ㄋㄧㄡ niū ⠝⠎⠄ su. niu1 ns'
ㄋㄧㄡˇ niǔ ⠝⠎⠈ su.3 niu3 ns`
ㄋㄧㄡˊ niú ⠝⠎⠂ su.6 niu2 ns1
ㄋㄧㄡˋ niù ⠝⠎⠐ su.4 niu4 ns"
ㄋㄧㄢ niān ⠝⠞⠄ su0 nian1 nt'
ㄋㄧㄢˇ niǎn ⠝⠞⠈ su03 nian3 nt`
ㄋㄧㄢˊ nián ⠝⠞⠂ su06 nian2 nt1
ㄋㄧㄢˋ niàn ⠝⠞⠐ su04 nian4 nt"
ㄋㄧㄣ nīn ⠝⠹⠄ sup nin1 n?'
ㄋㄧㄣˇ nǐn ⠝⠹⠈ sup3 nin3 n?`
ㄋㄧㄣˊ nín ⠝⠹⠂ sup6 nin2 n?1
ㄋㄧㄣˋ nìn ⠝⠹⠐ sup4 nin4 n?"
ㄋㄧㄤ niāng ⠝⠨⠄ su; niang1 n.'
ㄋㄧㄤˇ niǎng ⠝⠨⠈ su;3 niang3 n.`
ㄋㄧㄤˊ niáng ⠝⠨⠂ su;6 niang2 n.1
ㄋㄧㄤˋ niàng ⠝⠨⠐ su;4 niang4 n."
ㄋㄧㄥ nīng ⠝⠽⠄ su/ ning1 ny'
ㄋㄧㄥˇ nǐng ⠝⠽⠈ su/3 ning3 ny`
ㄋㄧㄥˊ níng ⠝⠽⠂ su/6 ning2 ny1
ㄋㄧㄥˋ nìng ⠝⠽⠐ su/4 ning4 ny"
ㄋㄨ nū ⠝⠌⠄ sj nu1 n/'
ㄋㄨˇ nǔ ⠝⠌⠈ sj3 nu3 n/`
ㄋㄨˊ nú ⠝⠌⠂ sj6 nu2 n/1
ㄋㄨˋ nù ⠝⠌⠐ sj4 nu4 n/"
ㄋㄨㄛ nuō ⠝⠒⠄ sji nuo1 n3'
ㄋㄨㄛˇ nuǒ ⠝⠒⠈ sji3 nuo3 n3`
ㄋㄨㄛˊ nuó ⠝⠒⠂ sji6 nuo2 n31
ㄋㄨㄛˋ nuò ⠝⠒⠐ sji4 nuo4 n3"
ㄋㄨㄟ nuī ⠝⠫⠄ sjo nui1 n$'
ㄋㄨㄟˇ nuǐ ⠝⠫⠈ sjo3 nui3 n$`
ㄋㄨㄟˊ nuí ⠝⠫⠂ sjo6 nui2 n$1
ㄋㄨㄟˋ nuì ⠝⠫⠐ sjo4 nui4 n$"
ㄋㄨㄢ nuān ⠝⠻⠄ sj0 nuan1 n]'
ㄋㄨㄢˇ nuǎn ⠝⠻⠈ sj03 nuan3 n]`
ㄋㄨㄢˊ nuán ⠝⠻⠂ sj06 nuan2 n]1
ㄋㄨㄢˋ nuàn ⠝⠻⠐ sj04 nuan4 n]"
ㄋㄨㄣ nūn ⠝⠿⠄ sjp nun1 n='
ㄋㄨㄣˇ nǔn ⠝⠿⠈ sjp3 nun3 n=`
ㄋㄨㄣˊ nún ⠝⠿⠂ sjp6 nun2 n=1
ㄋㄨㄣˋ nùn ⠝⠿⠐ sjp4 nun4 n="
ㄋㄨㄥ nōng ⠝⠯⠄ sj/ nong1 n&'
ㄋㄨㄥˇ nǒng ⠝⠯⠈ sj/3 nong3 n&`
ㄋㄨㄥˊ nóng ⠝⠯⠂ sj/6 nong2 n&1
ㄋㄨㄥˋ nòng ⠝⠯⠐ sj/4 nong4 n&"
ㄋㄩ nǖ ⠝⠳⠄ sm nv1 n\'
ㄋㄩˇ nǚ ⠝⠳⠈ sm3 nv3 n\`
ㄋㄩˊ nǘ ⠝⠳⠂ sm6 nv2 n\1
ㄋㄩˋ nǜ ⠝⠳⠐ sm4 nv4 n\"
ㄋㄩㄝ nüē ⠝⠦⠄ sm, nve1 n8'
ㄋㄩㄝˇ nüě ⠝⠦⠈ sm,3 nve3 n8`
ㄋㄩㄝˊ nüé ⠝⠦⠂ sm,6 nve2 n81
ㄋㄩㄝˋ nüè ⠝⠦⠐ sm,4 nve4 n8"
ㄌㄚ lā ⠉⠜⠄ x8 la1 c>'
ㄌㄚˇ lǎ ⠉⠜⠈ x83 la3 c>`
ㄌㄚˊ lá ⠉⠜⠂ x86 la2 c>1
ㄌㄚˋ là ⠉⠜⠐ x84 la4 c>"
ㄌㄛ lō ⠉⠣⠄ xi lo1 c<'
ㄌㄛˇ lǒ ⠉⠣⠈ xi3 lo3 c<`
ㄌㄛˊ ló ⠉⠣⠂ xi6 lo2 c<1
ㄌㄛˋ lò ⠉⠣⠐ xi4 lo4 c<"
ㄌㄜ lē ⠉⠮⠄ xk le1 c!'
ㄌㄜˇ lě ⠉⠮⠈ xk3 le3 c!`
ㄌㄜˊ lé ⠉⠮⠂ xk6 le2 c!1
ㄌㄜˋ lè ⠉⠮⠐ xk4 le4 c!"
ㄌㄞ lāi ⠉⠺⠄ x9 lai1 cw'
ㄌㄞˇ lǎi ⠉⠺⠈ x93 lai3 cw`
ㄌㄞˊ lái ⠉⠺⠂ x96 lai2 cw1
ㄌㄞˋ lài ⠉⠺⠐ x94 lai4 cw"
ㄌㄟ lēi ⠉⠴⠄ xo lei1 c0'
ㄌㄟˇ lěi ⠉⠴⠈ xo3 lei3 c0`
ㄌㄟˊ léi ⠉⠴⠂ xo6 lei2 c01
ㄌㄟˋ lèi ⠉⠴⠐ xo4 lei4 c0"
ㄌㄠ lāo ⠉⠩⠄ xl lao1 c%'
ㄌㄠˇ lǎo ⠉⠩⠈ xl3 lao3 c%`
ㄌㄠˊ láo ⠉⠩⠂ xl6 lao2 c%1
ㄌㄠˋ lào ⠉⠩⠐ xl4 lao4 c%"
ㄌㄡ lōu ⠉⠷⠄ x. lou1 c('
ㄌㄡˇ lǒu ⠉⠷⠈ x.3 lou3 c(`
ㄌㄡˊ lóu ⠉⠷⠂ x.6 lou2 c(1
ㄌㄡˋ lòu ⠉⠷⠐ x.4 lou4 c("
ㄌㄢ lān ⠉⠧⠄ x0 lan1 cv'
ㄌㄢˇ lǎn ⠉⠧⠈ x03 lan3 cv`
ㄌㄢˊ lán ⠉⠧⠂ x06 lan2 cv1
ㄌㄢˋ làn ⠉⠧⠐ x04 lan4 cv"
ㄌㄤ lāng ⠉⠭⠄ x; lang1 cx'
ㄌㄤˇ lǎng ⠉⠭⠈ x;3 lang3 cx`
ㄌㄤˊ láng ⠉⠭⠂ x;6 lang2 cx1
ㄌㄤˋ làng ⠉⠭⠐ x;4 lang4 cx"
ㄌㄥ lēng ⠉⠵⠄ x/ leng1 cz'
ㄌㄥˇ lěng ⠉⠵⠈ x/3 leng3 cz`
ㄌㄥˊ léng ⠉⠵⠂ x/6 leng2 cz1
ㄌㄥˋ lèng ⠉⠵⠐ x/4 leng4 cz"
ㄌㄧ lī ⠉⠡⠄ xu li1 c*'
ㄌㄧˇ lǐ ⠉⠡⠈ xu3 li3 c*`
ㄌㄧˊ lí ⠉⠡⠂ xu6 li2 c*1
ㄌㄧˋ lì ⠉⠡⠐ xu4 li4 c*"
ㄌㄧㄚ liā ⠉⠾⠄ xu8 lia1 c)'
ㄌㄧㄚˇ liǎ ⠉⠾⠈ xu83 lia3 c)`
ㄌㄧㄚˊ liá ⠉⠾⠂ xu86 lia2 c)1
ㄌㄧㄚˋ lià ⠉⠾⠐ xu84 lia4 c)"
ㄌㄧㄝ liē ⠉⠬⠄ xu, lie1 c+'
ㄌㄧㄝˇ liě ⠉⠬⠈ xu,3 lie3 c+`
ㄌㄧㄝˊ lié ⠉⠬⠂ xu,6 lie2 c+1
ㄌㄧㄝˋ liè ⠉⠬⠐ xu,4 lie4 c+"
ㄌㄧㄠ liāo ⠉⠪⠄ xul liao1 c['
ㄌㄧㄠˇ liǎo ⠉⠪⠈ xul3 liao3 c[`
ㄌㄧㄠˊ liáo ⠉⠪⠂ xul6 liao2 c[1
ㄌㄧㄠˋ liào ⠉⠪⠐ xul4 liao4 c["
ㄌㄧㄡ liū ⠉⠎⠄ xu. liu1 cs'
ㄌㄧㄡˇ liǔ ⠉⠎⠈ xu.3 liu3 cs`
ㄌㄧㄡˊ liú ⠉⠎⠂ xu.6 liu2 cs1
ㄌㄧㄡˋ liù ⠉⠎⠐ xu.4 liu4 cs"
ㄌㄧㄢ liān ⠉⠞⠄ xu0 lian1 ct'
ㄌㄧㄢˇ liǎn ⠉⠞⠈ xu03 lian3 ct`
ㄌㄧㄢˊ lián ⠉⠞⠂ xu06 lian2 ct1
ㄌㄧㄢˋ liàn ⠉⠞⠐ xu04 lian4 ct"
ㄌㄧㄣ līn ⠉⠹⠄ xup lin1 c?'
ㄌㄧㄣˇ lǐn ⠉⠹⠈ xup3 lin3 c?`
ㄌㄧㄣˊ lín ⠉⠹⠂ xup6 lin2 c?1
ㄌㄧㄣˋ lìn ⠉⠹⠐ xup4 lin4 c?"
ㄌㄧㄤ liāng ⠉⠨⠄ xu; liang1 c.'
ㄌㄧㄤˇ liǎng ⠉⠨⠈ xu;3 liang3 c.`
ㄌㄧㄤˊ liáng ⠉⠨⠂ xu;6 liang2 c.1
ㄌㄧㄤˋ liàng ⠉⠨⠐ xu;4 liang4 c."
ㄌㄧㄥ līng ⠉⠽⠄ xu/ ling1 cy'
ㄌㄧㄥˇ lǐng ⠉⠽⠈ xu/3 ling3 cy`
ㄌㄧㄥˊ líng ⠉⠽⠂ xu/6 ling2 cy1
ㄌㄧㄥˋ lìng ⠉⠽⠐ xu/4 ling4 cy"
ㄌㄨ lū ⠉⠌⠄ xj lu1 c/'
ㄌㄨˇ lǔ ⠉⠌⠈ xj3 lu3 c/`
ㄌㄨˊ lú ⠉⠌⠂ xj6 lu2 c/1
ㄌㄨˋ lù ⠉⠌⠐ xj4 lu4 c/"
ㄌㄨㄛ luō ⠉⠒⠄ xji luo1 c3'
ㄌㄨㄛˇ luǒ ⠉⠒⠈ xji3 luo3 c3`
ㄌㄨㄛˊ luó ⠉⠒⠂ xji6 luo2 c31
ㄌㄨㄛˋ luò ⠉⠒⠐ xji4 luo4 c3"
ㄌㄨㄢ luān ⠉⠻⠄ xj0 luan1 c]'
ㄌㄨㄢˇ luǎn ⠉⠻⠈ xj03 luan3 c]`
ㄌㄨㄢˊ luán ⠉⠻⠂ xj06 luan2 c]1
ㄌㄨㄢˋ luàn ⠉⠻⠐ xj04 luan4 c]"
ㄌㄨㄣ lūn ⠉⠿⠄ xjp lun1 c='
ㄌㄨㄣˇ lǔn ⠉⠿⠈ xjp3 lun3 c=`
ㄌㄨㄣˊ lún ⠉⠿⠂ xjp6 lun2 c=1
ㄌㄨㄣˋ lùn ⠉⠿⠐ xjp4 lun4 c="
ㄌㄨㄥ lōng ⠉⠯⠄ xj/ long1 c&'
ㄌㄨㄥˇ lǒng ⠉⠯⠈ xj/3 long3 c&`
ㄌㄨㄥˊ lóng ⠉⠯⠂ xj/6 long2 c&1
ㄌㄨㄥˋ lòng ⠉⠯⠐ xj/4 long4 c&"
ㄌㄩ lǖ ⠉⠳⠄ xm lv1 c\'
ㄌㄩˇ lǚ ⠉⠳⠈ xm3 lv3 c\`
ㄌㄩˊ lǘ ⠉⠳⠂ xm6 lv2 c\1
ㄌㄩˋ lǜ ⠉⠳⠐ xm4 lv4 c\"
ㄌㄩㄝ lüē ⠉⠦⠄ xm, lve1 c8'
ㄌㄩㄝˇ lüě ⠉⠦⠈ xm,3 lve3 c8`
ㄌㄩㄝˊ lüé ⠉⠦⠂ xm,6 lve2 c81
ㄌㄩㄝˋ lüè ⠉⠦⠐ xm,4 lve4 c8"
ㄌㄩㄢ lüān ⠉⠘⠄ xm0 lvan1 c^'
ㄌㄩㄢˇ lüǎn ⠉⠘⠈ xm03 lvan3 c^`
ㄌㄩㄢˊ lüán ⠉⠘⠂ xm06 lvan2 c^1
ㄌㄩㄢˋ lüàn ⠉⠘⠐ xm04 lvan4 c^"
ㄌㄩㄣ lǖn ⠉⠲⠄ xmp lvn1 c4'
ㄌㄩㄣˇ lǚn ⠉⠲⠈ xmp3 lvn3 c4`
ㄌㄩㄣˊ lǘn ⠉⠲⠂ xmp6 lvn2 c41
ㄌㄩㄣˋ lǜn ⠉⠲⠐ xmp4 lvn4 c4"
ㄍㄚ gā ⠅⠜⠄ e8 ga1 k>'
ㄍㄚˇ gǎ ⠅⠜⠈ e83 ga3 k>`
ㄍㄚˊ gá ⠅⠜⠂ e86 ga2 k>1
ㄍㄚˋ gà ⠅⠜⠐ e84 ga4 k>"
ㄍㄜ gē ⠅⠮⠄ ek ge1 k!'
ㄍㄜˇ gě ⠅⠮⠈ ek3 ge3 k!`
ㄍㄜˊ gé ⠅⠮⠂ ek6 ge2 k!1
ㄍㄜˋ gè ⠅⠮⠐ ek4 ge4 k!"
ㄍㄞ gāi ⠅⠺⠄ e9 gai1 kw'
ㄍㄞˇ gǎi ⠅⠺⠈ e93 gai3 kw`
ㄍㄞˊ gái ⠅⠺⠂ e96 gai2 kw1
ㄍㄞˋ gài ⠅⠺⠐ e94 gai4 kw"
ㄍㄟ gēi ⠅⠴⠄ eo gei1 k0'
ㄍㄟˇ gěi ⠅⠴⠈ eo3 gei3 k0`
ㄍㄟˊ géi ⠅⠴⠂ eo6 gei2 k01
ㄍㄟˋ gèi ⠅⠴⠐ eo4 gei4 k0"
ㄍㄠ gāo ⠅⠩⠄ el gao1 k%'
ㄍㄠˇ gǎo ⠅⠩⠈ el3 gao3 k%`
ㄍㄠˊ gáo ⠅⠩⠂ el6 gao2 k%1
ㄍㄠˋ gào ⠅⠩⠐ el4 gao4 k%"
ㄍㄡ gōu ⠅⠷⠄ e. gou1 k('
ㄍㄡˇ gǒu ⠅⠷⠈ e.3 gou3 k(`
ㄍㄡˊ góu ⠅⠷⠂ e.6 gou2 k(1
ㄍㄡˋ gòu ⠅⠷⠐ e.4 gou4 k("
ㄍㄢ gān ⠅⠧⠄ e0 gan1 kv'
ㄍㄢˇ gǎn ⠅⠧⠈ e03 gan3 kv`
ㄍㄢˊ gán ⠅⠧⠂ e06 gan2 kv1
ㄍㄢˋ gàn ⠅⠧⠐ e04 gan4 kv"
ㄍㄣ gēn ⠅⠥⠄ ep gen1 ku'
ㄍㄣˇ gěn ⠅⠥⠈ ep3 gen3 ku`
ㄍㄣˊ gén ⠅⠥⠂ ep6 gen2 ku1
ㄍㄣˋ gèn ⠅⠥⠐ ep4 gen4 ku"
ㄍㄤ gāng ⠅⠭⠄ e; gang1 kx'
ㄍㄤˇ gǎng ⠅⠭⠈ e;3 gang3 kx`
ㄍㄤˊ gáng ⠅⠭⠂ e;6 gang2 kx1
ㄍㄤˋ gàng ⠅⠭⠐ e;4 gang4 kx"
ㄍㄥ gēng ⠅⠵⠄ e/ geng1 kz'
ㄍㄥˇ gěng ⠅⠵⠈ e/3 geng3 kz`
ㄍㄥˊ géng ⠅⠵⠂ e/6 geng2 kz1
ㄍㄥˋ gèng ⠅⠵⠐ e/4 geng4 kz"
ㄍㄨ gū ⠅⠌⠄ ej gu1 k/'
ㄍㄨˇ gǔ ⠅⠌⠈ ej3 gu3 k/`
ㄍㄨˊ gú ⠅⠌⠂ ej6 gu2 k/1
ㄍㄨˋ gù ⠅⠌⠐ ej4 gu4 k/"
ㄍㄨㄚ guā ⠅⠔⠄ ej8 gua1 k9'
ㄍㄨㄚˇ guǎ ⠅⠔⠈ ej83 gua3 k9`
ㄍㄨㄚˊ guá ⠅⠔⠂ ej86 gua2 k91
ㄍㄨㄚˋ guà ⠅⠔⠐ ej84 gua4 k9"
ㄍㄨㄛ guō ⠅⠒⠄ eji guo1 k3'
ㄍㄨㄛˇ guǒ ⠅⠒⠈ eji3 guo3 k3`
ㄍㄨㄛˊ guó ⠅⠒⠂ eji6 guo2 k31
ㄍㄨㄛˋ guò ⠅⠒⠐ eji4 guo4 k3"
ㄍㄨㄞ guāi ⠅⠶⠄ ej9 guai1 k7'
ㄍㄨㄞˇ guǎi ⠅⠶⠈ ej93 guai3 k7`
ㄍㄨㄞˊ guái ⠅⠶⠂ ej96 guai2 k71
ㄍㄨㄞˋ guài ⠅⠶⠐ ej94 guai4 k7"
ㄍㄨㄟ guī ⠅⠫⠄ ejo gui1 k$'
ㄍㄨㄟˇ guǐ ⠅⠫⠈ ejo3 gui3 k$`
ㄍㄨㄟˊ guí ⠅⠫⠂ ejo6 gui2 k$1
ㄍㄨㄟˋ guì ⠅⠫⠐ ejo4 gui4 k$"
ㄍㄨㄢ guān ⠅⠻⠄ ej0 guan1 k]'
ㄍㄨㄢˇ guǎn ⠅⠻⠈ ej03 guan3 k]`
ㄍㄨㄢˊ guán ⠅⠻⠂ ej06 guan2 k]1
ㄍㄨㄢˋ guàn ⠅⠻⠐ ej04 guan4 k]"
ㄍㄨㄣ gūn ⠅⠿⠄ ejp gun1 k='
ㄍㄨㄣˇ gǔn ⠅⠿⠈ ejp3 gun3 k=`
ㄍㄨㄣˊ gún ⠅⠿⠂ ejp6 gun2 k=1
ㄍㄨㄣˋ gùn ⠅⠿⠐ ejp4 gun4 k="
ㄍㄨㄤ guāng ⠅⠸⠄ ej; guang1 k_'
ㄍㄨㄤˇ guǎng ⠅⠸⠈ ej;3 guang3 k_`
ㄍㄨㄤˊ guáng ⠅⠸⠂ ej;6 guang2 k_1
ㄍㄨㄤˋ guàng ⠅⠸⠐ ej;4 guang4 k_"
ㄍㄨㄥ gōng ⠅⠯⠄ ej/ gong1 k&'
ㄍㄨㄥˇ gǒng ⠅⠯⠈ ej/3 gong3 k&`
ㄍㄨㄥˊ góng ⠅⠯⠂ ej/6 gong2 k&1
ㄍㄨㄥˋ gòng ⠅⠯⠐ ej/4 gong4 k&"
ㄎㄚ kā ⠇⠜⠄ d8 ka1 l>'
ㄎㄚˇ kǎ ⠇⠜⠈ d83 ka3 l>`
ㄎㄚˊ ká ⠇⠜⠂ d86 ka2 l>1
ㄎㄚˋ kà ⠇⠜⠐ d84 ka4 l>"
ㄎㄜ kē ⠇⠮⠄ dk ke1 l!'
ㄎㄜˇ kě ⠇⠮⠈ dk3 ke3 l!`
ㄎㄜˊ ké ⠇⠮⠂ dk6 ke2 l!1
ㄎㄜˋ kè ⠇⠮⠐ dk4 ke4 l!"
ㄎㄞ kāi ⠇⠺⠄ d9 kai1 lw'
ㄎㄞˇ kǎi ⠇⠺⠈ d93 kai3 lw`
ㄎㄞˊ kái ⠇⠺⠂ d96 kai2 lw1
ㄎㄞˋ kài ⠇⠺⠐ d94 kai4 lw"
ㄎㄠ kāo ⠇⠩⠄ dl kao1 l%'
ㄎㄠˇ kǎo ⠇⠩⠈ dl3 kao3 l%`
ㄎㄠˊ káo ⠇⠩⠂ dl6 kao2 l%1
ㄎㄠˋ kào ⠇⠩⠐ dl4 kao4 l%"
ㄎㄡ kōu ⠇⠷⠄ d. kou1 l('
ㄎㄡˇ kǒu ⠇⠷⠈ d.3 kou3 l(`
ㄎㄡˊ kóu ⠇⠷⠂ d.6 kou2 l(1
ㄎㄡˋ kòu ⠇⠷⠐ d.4 kou4 l("
ㄎㄢ kān ⠇⠧⠄ d0 kan1 lv'
ㄎㄢˇ kǎn ⠇⠧⠈ d03 kan3 lv`
ㄎㄢˊ kán ⠇⠧⠂ d06 kan2 lv1
ㄎㄢˋ kàn ⠇⠧⠐ d04 kan4 lv"
